,T,moneyness,implied_volatility
11464,253,0.9614595424859592,0.2043
11504,253,0.9849097752295192,0.1938
11524,253,0.9966348916012991,0.1897
11532,253,1.0013249381500111,0.1876
11536,253,1.0036699614243672,0.1868
11544,253,1.0083600079730792,0.1859
11548,253,1.010705031247435,0.1839
11564,253,1.0200851243448592,0.1802
11572,253,1.024775170893571,0.1785
11584,253,1.0318102407166392,0.1753
11604,253,1.0435353570884192,0.1682
11608,253,1.0458803803627752,0.1707
11612,253,1.048225403637131,0.1701
11624,253,1.0552604734601991,0.1652
11664,253,1.078710706203759,0.1583
11684,253,1.090435822575539,0.1484
11704,253,1.102160938947319,0.1496
11744,253,1.125611171690879,0.1371
11784,253,1.1725116371779989,0.126
11792,253,1.195961869921559,0.1231
11812,253,1.254587451780459,0.1241
12012,337,0.8090330296528193,0.2547
12016,337,0.8207581460245993,0.2505
12040,337,0.8911088442552793,0.226
12044,337,0.9028339606270592,0.2259
12072,337,0.9849097752295192,0.1956
12080,337,1.0083600079730792,0.1877
12084,337,1.0200851243448592,0.1857
12088,337,1.0318102407166392,0.1824
12092,337,1.0435353570884192,0.1746
12096,337,1.0552604734601991,0.1704
12100,337,1.066985589831979,0.1689
12104,337,1.078710706203759,0.1618
12108,337,1.090435822575539,0.1579
12112,337,1.102160938947319,0.1537
12116,337,1.113886055319099,0.15
12120,337,1.125611171690879,0.1464
12124,337,1.137336288062659,0.1484
12128,337,1.149061404434439,0.1456
12132,337,1.160786520806219,0.1367
12136,337,1.1725116371779989,0.1327
12140,337,1.1842367535497789,0.1317
12144,337,1.195961869921559,0.1314
12148,337,1.207686986293339,0.1281
12152,337,1.219412102665119,0.1263
12156,337,1.231137219036899,0.1255
12160,337,1.242862335408679,0.1245
12164,337,1.254587451780459,0.1243
12168,337,1.266312568152239,0.1248
12172,337,1.278037684524019,0.1244
12176,337,1.2897628008957989,0.125
12328,347,0.7973079132810393,0.2655
12540,347,1.0083600079730792,0.1909
12544,347,1.010705031247435,0.1906
12568,347,1.024775170893571,0.1873
12580,347,1.0318102407166392,0.1857
12600,347,1.0435353570884192,0.1815
12608,347,1.048225403637131,0.1803
12620,347,1.0552604734601991,0.1768
12640,347,1.066985589831979,0.1732
12660,347,1.078710706203759,0.1697
12700,347,1.102160938947319,0.1557
12720,347,1.125611171690879,0.1481
12728,347,1.149061404434439,0.1415
12744,347,1.195961869921559,0.1206
12748,347,1.207686986293339,0.1302
12756,347,1.231137219036899,0.1303
5876,16,0.7183650012571388,0.652
5976,16,0.953030901667804,0.2287
5984,16,0.957820001676185,0.2242
5992,16,0.9626091016845659,0.2198
6000,16,0.9673982016929469,0.2154
6004,16,0.9697927516971373,0.2132
6012,16,0.9745818517055183,0.2091
6016,16,0.9769764017097087,0.207
6020,16,0.9793709517138991,0.205
6024,16,0.9817655017180896,0.2031
6028,16,0.98416005172228,0.201
6032,16,0.9865546017264706,0.199
6036,16,0.9877518767285658,0.1978
6040,16,0.988949151730661,0.1968
6044,16,0.9913437017348514,0.195
6048,16,0.993738251739042,0.193
6052,16,0.9961328017432324,0.1909
6056,16,0.9985273517474228,0.1888
6060,16,0.9997246267495181,0.1879
6064,16,1.0009219017516133,0.1869
6068,16,1.0033164517558038,0.1848
6072,16,1.0057110017599942,0.1827
6076,16,1.0081055517641846,0.1805
6080,16,1.0105001017683752,0.1785
6084,16,1.0116973767704704,0.1774
6088,16,1.0128946517725657,0.1763
6092,16,1.015289201776756,0.1742
6096,16,1.0176837517809465,0.1719
6100,16,1.020078301785137,0.1698
6104,16,1.0224728517893276,0.1675
6108,16,1.0236701267914228,0.1664
6112,16,1.024867401793518,0.1654
6116,16,1.0272619517977084,0.1631
6120,16,1.0296565018018988,0.1608
6124,16,1.0320510518060892,0.1585
6128,16,1.03444560181028,0.1564
6132,16,1.035642876812375,0.1555
6136,16,1.0368401518144703,0.1543
6140,16,1.0392347018186607,0.1524
6144,16,1.0416292518228512,0.1506
6148,16,1.0440238018270416,0.1492
6152,16,1.046418351831232,0.1478
6156,16,1.0488129018354226,0.146
6160,16,1.051207451839613,0.1452
6164,16,1.0536020018438035,0.1446
6168,16,1.055996551847994,0.1442
6172,16,1.0583911018521843,0.144
6176,16,1.060785651856375,0.1427
6180,16,1.0631802018605654,0.1438
6184,16,1.0655747518647558,0.1444
6188,16,1.0679693018689462,0.1442
6192,16,1.0703638518731367,0.1459
6196,16,1.072758401877327,0.1456
6200,16,1.0751529518815177,0.148
6204,16,1.0775475018857081,0.1481
6208,16,1.0799420518898986,0.1475
6212,16,1.082336601894089,0.1514
6216,16,1.08712570190247,0.153
6220,16,1.0895202519066605,0.1567
6224,16,1.0919148019108509,0.1603
6228,16,1.0967039019192317,0.1589
6232,16,1.1014930019276128,0.1657
6236,16,1.1062821019359936,0.1726
6240,16,1.1110712019443745,0.1793
6244,16,1.1134657519485651,0.1822
6248,16,1.1158603019527555,0.1861
6256,16,1.1254385019695174,0.1993
6260,16,1.1374112519904698,0.2152
6264,16,1.1493840020114219,0.2106
6384,23,0.7183650012571388,0.3842
6416,23,0.8141470014247573,0.3794
6420,23,0.8261197514457096,0.3647
6424,23,0.8380925014666618,0.3496
6432,23,0.8620380015085665,0.3571
6440,23,0.8859835015504711,0.2929
6444,23,0.8979562515714234,0.2812
6448,23,0.9099290015923758,0.2595
6456,23,0.9195072016091376,0.2581
6472,23,0.9338745016342803,0.2437
6480,23,0.9386636016426613,0.2391
6492,23,0.9458472516552326,0.2328
6496,23,0.9482418016594232,0.2303
6504,23,0.953030901667804,0.2263
6508,23,0.9554254516719946,0.2244
6512,23,0.957820001676185,0.222
6524,23,0.9650036516887563,0.2159
6532,23,0.9697927516971373,0.2122
6536,23,0.9721873017013277,0.21
6544,23,0.9769764017097087,0.2062
6548,23,0.9793709517138991,0.2043
6552,23,0.9817655017180896,0.2022
6556,23,0.98416005172228,0.2003
6560,23,0.9865546017264706,0.1984
6564,23,0.988949151730661,0.1962
6568,23,0.9913437017348514,0.1944
6572,23,0.993738251739042,0.1924
6576,23,0.9961328017432324,0.1906
6580,23,0.9985273517474228,0.1887
6584,23,1.0009219017516133,0.1866
6588,23,1.0033164517558038,0.1847
6592,23,1.0057110017599942,0.1827
6596,23,1.0081055517641846,0.1808
6600,23,1.0105001017683752,0.1788
6604,23,1.0128946517725657,0.1769
6608,23,1.015289201776756,0.1748
6612,23,1.0176837517809465,0.1728
6616,23,1.020078301785137,0.1708
6620,23,1.0224728517893276,0.1689
6624,23,1.024867401793518,0.1669
6628,23,1.0272619517977084,0.1649
6632,23,1.0296565018018988,0.1629
6636,23,1.0320510518060892,0.1609
6640,23,1.03444560181028,0.159
6644,23,1.0368401518144703,0.157
6648,23,1.0392347018186607,0.1551
6652,23,1.0416292518228512,0.1532
6656,23,1.0440238018270416,0.1514
6660,23,1.046418351831232,0.1498
6664,23,1.0488129018354226,0.1483
6668,23,1.051207451839613,0.1467
6672,23,1.0536020018438035,0.1457
6676,23,1.055996551847994,0.1443
6680,23,1.0583911018521843,0.1437
6684,23,1.060785651856375,0.1435
6688,23,1.0631802018605654,0.1423
6692,23,1.0655747518647558,0.1431
6696,23,1.0679693018689462,0.1423
6700,23,1.0703638518731367,0.142
6704,23,1.072758401877327,0.1422
6708,23,1.0751529518815177,0.1433
6712,23,1.0775475018857081,0.1441
6716,23,1.0799420518898986,0.1445
6720,23,1.082336601894089,0.1443
6724,23,1.0847311518982794,0.1457
6728,23,1.08712570190247,0.1444
6732,23,1.0895202519066605,0.1478
6736,23,1.0919148019108509,0.1483
6740,23,1.0943093519150413,0.1484
6744,23,1.0967039019192317,0.1517
6748,23,1.0990984519234224,0.1511
6752,23,1.1014930019276128,0.1543
6756,23,1.1062821019359936,0.156
6760,23,1.1110712019443745,0.1562
6764,23,1.1134657519485651,0.1591
6768,23,1.1158603019527555,0.162
6772,23,1.1206494019611364,0.1678
6776,23,1.1254385019695174,0.1732
6780,23,1.1302276019778983,0.1702
6784,23,1.1350167019862791,0.1758
6788,23,1.1374112519904698,0.1784
6792,23,1.1398058019946602,0.1812
6796,23,1.144594902003041,0.1866
6800,23,1.1493840020114219,0.1917
6804,23,1.154173102019803,0.1972
6812,23,1.1613567520323742,0.2051
6816,23,1.1637513020365648,0.2075
6820,23,1.1685404020449457,0.2128
6824,23,1.1733295020533265,0.2179
6828,23,1.1781186020617076,0.2228
6832,23,1.1829077020700884,0.2079
6836,23,1.1853022520742789,0.2102
6840,23,1.1876968020784693,0.2126
6844,23,1.1972750020952312,0.2218
6900,30,0.7423105012990434,0.4679
6904,30,0.7542832513199956,0.4449
6944,30,0.8740107515295188,0.2949
6952,30,0.8979562515714234,0.269
6956,30,0.9099290015923758,0.2547
6964,30,0.9338745016342803,0.2329
6972,30,0.957820001676185,0.2135
6976,30,0.9673982016929469,0.2064
6980,30,0.9697927516971373,0.2043
6984,30,0.9721873017013277,0.2026
6988,30,0.9769764017097087,0.199
6992,30,0.9793709517138991,0.1972
6996,30,0.9817655017180896,0.1954
7004,30,0.9865546017264706,0.1917
7008,30,0.9877518767285658,0.1908
7012,30,0.988949151730661,0.19
7016,30,0.9913437017348514,0.188
7020,30,0.993738251739042,0.1862
7024,30,0.9961328017432324,0.1845
7028,30,0.9985273517474228,0.1826
7032,30,0.9997246267495181,0.1817
7036,30,1.0009219017516133,0.1808
7040,30,1.0033164517558038,0.1789
7044,30,1.0057110017599942,0.1772
7048,30,1.0081055517641846,0.1754
7052,30,1.0105001017683752,0.1736
7056,30,1.0116973767704704,0.1727
7060,30,1.0128946517725657,0.1718
7064,30,1.015289201776756,0.1699
7068,30,1.0176837517809465,0.168
7072,30,1.020078301785137,0.1663
7076,30,1.0224728517893276,0.1645
7080,30,1.0236701267914228,0.1636
7084,30,1.024867401793518,0.1625
7088,30,1.0272619517977084,0.1609
7092,30,1.0296565018018988,0.159
7096,30,1.0320510518060892,0.1572
7100,30,1.03444560181028,0.1554
7104,30,1.035642876812375,0.1546
7108,30,1.0368401518144703,0.1538
7112,30,1.0392347018186607,0.1519
7116,30,1.0416292518228512,0.1502
7120,30,1.0440238018270416,0.1486
7124,30,1.046418351831232,0.1468
7128,30,1.0488129018354226,0.1454
7132,30,1.051207451839613,0.1439
7136,30,1.0536020018438035,0.1426
7140,30,1.055996551847994,0.1416
7144,30,1.0583911018521843,0.1402
7148,30,1.060785651856375,0.1392
7152,30,1.0631802018605654,0.1385
7156,30,1.0655747518647558,0.1376
7160,30,1.0679693018689462,0.1371
7164,30,1.0703638518731367,0.1366
7168,30,1.0715611268752319,0.1365
7172,30,1.072758401877327,0.1364
7176,30,1.0775475018857081,0.1364
7180,30,1.082336601894089,0.1364
7184,30,1.08712570190247,0.1377
7188,30,1.0895202519066605,0.1394
7192,30,1.0919148019108509,0.139
7196,30,1.0967039019192317,0.1392
7200,30,1.1014930019276128,0.1426
7204,30,1.1062821019359936,0.1427
7212,30,1.1134657519485651,0.1474
7220,30,1.1206494019611364,0.1512
7224,30,1.1254385019695174,0.1508
7232,30,1.1374112519904698,0.1632
7236,30,1.1493840020114219,0.167
7240,30,1.1613567520323742,0.1784
7244,30,1.1733295020533265,0.1898
7252,30,1.1972750020952312,0.2046
7296,37,0.7183650012571388,0.4801
7348,37,0.8740107515295188,0.2914
7356,37,0.8979562515714234,0.2654
7372,37,0.9458472516552326,0.2203
7376,37,0.957820001676185,0.2116
7384,37,0.9817655017180896,0.1942
7396,37,0.988949151730661,0.1892
7400,37,0.9913437017348514,0.1876
7404,37,0.993738251739042,0.1858
7408,37,0.9961328017432324,0.1841
7412,37,0.9985273517474228,0.1823
7416,37,1.0009219017516133,0.1807
7420,37,1.0033164517558038,0.179
7424,37,1.0057110017599942,0.1772
7428,37,1.0081055517641846,0.1756
7432,37,1.0105001017683752,0.1738
7436,37,1.0116973767704704,0.173
7440,37,1.0128946517725657,0.1722
7444,37,1.015289201776756,0.1705
7448,37,1.0176837517809465,0.1687
7452,37,1.020078301785137,0.167
7456,37,1.0224728517893276,0.1654
7460,37,1.0236701267914228,0.1645
7464,37,1.024867401793518,0.1636
7468,37,1.0272619517977084,0.1619
7472,37,1.0296565018018988,0.1603
7476,37,1.0320510518060892,0.1587
7480,37,1.03444560181028,0.1569
7484,37,1.035642876812375,0.1561
7488,37,1.0368401518144703,0.1552
7492,37,1.0392347018186607,0.1536
7496,37,1.0416292518228512,0.1521
7500,37,1.0440238018270416,0.1504
7504,37,1.046418351831232,0.149
7508,37,1.0476156268333274,0.1483
7512,37,1.0488129018354226,0.1473
7516,37,1.051207451839613,0.1461
7520,37,1.0536020018438035,0.1447
7524,37,1.055996551847994,0.1433
7528,37,1.0583911018521843,0.1422
7532,37,1.0595883768542795,0.1417
7536,37,1.060785651856375,0.1411
7540,37,1.0631802018605654,0.14
7544,37,1.0655747518647558,0.1391
7548,37,1.0679693018689462,0.1385
7552,37,1.0703638518731367,0.1377
7556,37,1.0715611268752319,0.1373
7560,37,1.072758401877327,0.137
7564,37,1.0775475018857081,0.1358
7568,37,1.082336601894089,0.1356
7572,37,1.08712570190247,0.1356
7576,37,1.0895202519066605,0.1358
7580,37,1.0919148019108509,0.1369
7584,37,1.0967039019192317,0.1368
7588,37,1.1014930019276128,0.1383
7592,37,1.1062821019359936,0.1386
7596,37,1.1110712019443745,0.1399
7600,37,1.1134657519485651,0.1424
7604,37,1.1158603019527555,0.1427
7608,37,1.1206494019611364,0.1452
7612,37,1.1254385019695174,0.1437
7616,37,1.1302276019778983,0.1485
7620,37,1.1374112519904698,0.1513
7624,37,1.1493840020114219,0.157
7628,37,1.1613567520323742,0.1594
7632,37,1.1733295020533265,0.1699
7640,37,1.1972750020952312,0.1899
7648,37,1.2212205021371358,0.2091
7792,51,0.7183650012571388,0.4675
7808,51,0.766256001340948,0.3874
7868,51,0.8500652514876141,0.2935
7896,51,0.8668271015169474,0.2772
7960,51,0.9051399015839948,0.248
7968,51,0.9099290015923758,0.2451
7988,51,0.921901751613328,0.2342
8008,51,0.9338745016342803,0.2273
8016,51,0.9386636016426613,0.2249
8020,51,0.9410581516468517,0.2264
8028,51,0.9458472516552326,0.2185
8032,51,0.9482418016594232,0.2156
8036,51,0.9506363516636136,0.218
8048,51,0.957820001676185,0.2173
8056,51,0.9626091016845659,0.2054
8060,51,0.9650036516887563,0.2134
8064,51,0.9673982016929469,0.1996
8068,51,0.9697927516971373,0.2033
8072,51,0.9721873017013277,0.2032
8076,51,0.9745818517055183,0.2046
8080,51,0.9769764017097087,0.2028
8084,51,0.9793709517138991,0.1985
8088,51,0.9817655017180896,0.1944
8092,51,0.98416005172228,0.193
8096,51,0.9865546017264706,0.1914
8100,51,0.988949151730661,0.1898
8104,51,0.9913437017348514,0.1879
8108,51,0.993738251739042,0.1862
8112,51,0.9961328017432324,0.1847
8116,51,0.9985273517474228,0.1834
8120,51,1.0009219017516133,0.1816
8124,51,1.0033164517558038,0.1798
8128,51,1.0057110017599942,0.1781
8132,51,1.0081055517641846,0.1766
8136,51,1.0105001017683752,0.1753
8140,51,1.0128946517725657,0.1736
8144,51,1.015289201776756,0.1716
8148,51,1.0176837517809465,0.1701
8152,51,1.020078301785137,0.1686
8156,51,1.0224728517893276,0.1674
8160,51,1.024867401793518,0.1656
8164,51,1.0272619517977084,0.1638
8168,51,1.0296565018018988,0.1623
8172,51,1.0320510518060892,0.1611
8176,51,1.03444560181028,0.1594
8180,51,1.0368401518144703,0.1578
8184,51,1.0392347018186607,0.1564
8188,51,1.0416292518228512,0.1551
8192,51,1.0440238018270416,0.1536
8196,51,1.046418351831232,0.1521
8200,51,1.0488129018354226,0.1507
8204,51,1.051207451839613,0.1496
8208,51,1.0536020018438035,0.1483
8212,51,1.055996551847994,0.1468
8216,51,1.0583911018521843,0.1456
8220,51,1.060785651856375,0.1447
8224,51,1.0631802018605654,0.1433
8228,51,1.0655747518647558,0.1422
8232,51,1.0679693018689462,0.1414
8236,51,1.0703638518731367,0.1405
8240,51,1.072758401877327,0.1398
8244,51,1.0751529518815177,0.1392
8248,51,1.0775475018857081,0.1387
8252,51,1.0799420518898986,0.1378
8256,51,1.082336601894089,0.1371
8260,51,1.0847311518982794,0.1371
8264,51,1.08712570190247,0.1366
8268,51,1.0895202519066605,0.1362
8272,51,1.0919148019108509,0.136
8276,51,1.0943093519150413,0.1359
8280,51,1.0967039019192317,0.1365
8284,51,1.0990984519234224,0.1365
8288,51,1.1014930019276128,0.1364
8292,51,1.1038875519318032,0.1365
8296,51,1.1062821019359936,0.137
8300,51,1.108676651940184,0.1371
8304,51,1.1110712019443745,0.1377
8308,51,1.1134657519485651,0.1382
8312,51,1.1158603019527555,0.1384
8316,51,1.118254851956946,0.1396
8320,51,1.1206494019611364,0.1399
8324,51,1.1230439519653268,0.1407
8328,51,1.1254385019695174,0.1415
8332,51,1.1278330519737079,0.1417
8336,51,1.1302276019778983,0.1431
8340,51,1.1326221519820887,0.1439
8344,51,1.1350167019862791,0.1444
8348,51,1.1374112519904698,0.1464
8352,51,1.1398058019946602,0.1442
8356,51,1.1422003519988506,0.1466
8360,51,1.144594902003041,0.1463
8364,51,1.1469894520072315,0.1484
8368,51,1.1493840020114219,0.1506
8372,51,1.1517785520156125,0.15
8376,51,1.154173102019803,0.1521
8380,51,1.1565676520239934,0.1511
8384,51,1.1589622020281838,0.1531
8388,51,1.1613567520323742,0.1548
8392,51,1.1637513020365648,0.1534
8396,51,1.1661458520407553,0.1554
8400,51,1.1685404020449457,0.1573
8404,51,1.1709349520491361,0.155
8408,51,1.1733295020533265,0.1568
8412,51,1.175724052057517,0.1587
8416,51,1.1781186020617076,0.1605
8428,51,1.1853022520742789,0.166
8436,51,1.19009135208266,0.1642
8440,51,1.1924859020868503,0.166
8448,51,1.1972750020952312,0.1695
8456,51,1.2092477521161835,0.1781
8460,51,1.2212205021371358,0.1866
8464,51,1.2331932521580882,0.1863
8480,51,1.2810842522418975,0.2175
8716,65,0.8021742514038049,0.334
8776,65,0.8380925014666618,0.298
8816,65,0.8620380015085665,0.2765
8856,65,0.8859835015504711,0.2555
8924,65,0.9266908516217089,0.2263
8956,65,0.9458472516552326,0.2187
8976,65,0.957820001676185,0.2119
8996,65,0.9697927516971373,0.2006
9008,65,0.9769764017097087,0.1964
9016,65,0.9817655017180896,0.1925
9020,65,0.98416005172228,0.191
9024,65,0.9865546017264706,0.1895
9028,65,0.988949151730661,0.188
9032,65,0.9913437017348514,0.1863
9036,65,0.993738251739042,0.1848
9040,65,0.9961328017432324,0.1831
9044,65,0.9985273517474228,0.1816
9048,65,1.0009219017516133,0.1801
9052,65,1.0033164517558038,0.1784
9056,65,1.0057110017599942,0.1769
9060,65,1.0081055517641846,0.1753
9064,65,1.0105001017683752,0.1738
9068,65,1.0128946517725657,0.1722
9072,65,1.015289201776756,0.1707
9076,65,1.0176837517809465,0.1691
9080,65,1.020078301785137,0.1675
9084,65,1.0224728517893276,0.166
9088,65,1.024867401793518,0.1645
9092,65,1.0272619517977084,0.163
9096,65,1.0296565018018988,0.1614
9100,65,1.0320510518060892,0.1599
9104,65,1.03444560181028,0.1584
9108,65,1.0368401518144703,0.1569
9112,65,1.0392347018186607,0.1555
9116,65,1.0416292518228512,0.154
9120,65,1.0440238018270416,0.1526
9124,65,1.046418351831232,0.1512
9128,65,1.0488129018354226,0.1497
9132,65,1.051207451839613,0.1485
9136,65,1.0536020018438035,0.1471
9140,65,1.055996551847994,0.1458
9144,65,1.0583911018521843,0.1445
9148,65,1.060785651856375,0.1434
9152,65,1.0631802018605654,0.1421
9156,65,1.0655747518647558,0.141
9160,65,1.0679693018689462,0.1399
9164,65,1.0703638518731367,0.139
9168,65,1.072758401877327,0.1379
9172,65,1.0751529518815177,0.1369
9176,65,1.0775475018857081,0.1363
9180,65,1.0799420518898986,0.1354
9184,65,1.082336601894089,0.1348
9188,65,1.0847311518982794,0.134
9192,65,1.08712570190247,0.1334
9196,65,1.0895202519066605,0.1331
9200,65,1.0919148019108509,0.1325
9204,65,1.0943093519150413,0.132
9208,65,1.0967039019192317,0.1319
9212,65,1.0990984519234224,0.1318
9216,65,1.1014930019276128,0.1312
9220,65,1.1038875519318032,0.1313
9224,65,1.1062821019359936,0.1311
9228,65,1.108676651940184,0.1313
9232,65,1.1110712019443745,0.1314
9236,65,1.1134657519485651,0.1316
9240,65,1.1158603019527555,0.132
9248,65,1.1206494019611364,0.1327
9252,65,1.1230439519653268,0.1331
9256,65,1.1254385019695174,0.1336
9260,65,1.1278330519737079,0.1338
9264,65,1.1302276019778983,0.1343
9272,65,1.1350167019862791,0.1355
9276,65,1.1374112519904698,0.136
9280,65,1.1398058019946602,0.1366
9284,65,1.1422003519988506,0.1371
9288,65,1.144594902003041,0.1375
9292,65,1.1469894520072315,0.1386
9296,65,1.1493840020114219,0.1395
9300,65,1.1517785520156125,0.1396
9308,65,1.1565676520239934,0.1414
9316,65,1.1613567520323742,0.1427
9324,65,1.1661458520407553,0.1438
9336,65,1.1733295020533265,0.1463
9340,65,1.175724052057517,0.1464
9348,65,1.180513152065898,0.148
9352,65,1.1829077020700884,0.1497
9368,65,1.1924859020868503,0.1521
9376,65,1.1972750020952312,0.1551
9380,65,1.2092477521161835,0.1577
9388,65,1.2331932521580882,0.1648
9392,65,1.2451660021790405,0.172
9400,65,1.2691115022209452,0.1859
9520,86,0.7423105012990434,0.3703
9524,86,0.7542832513199956,0.3573
9528,86,0.766256001340948,0.3222
9536,86,0.7902015013828526,0.3276
9544,86,0.8141470014247573,0.3066
9576,86,0.8620380015085665,0.2553
9596,86,0.8740107515295188,0.2482
9616,86,0.8859835015504711,0.2544
9636,86,0.8979562515714234,0.2393
9656,86,0.9099290015923758,0.2397
9676,86,0.921901751613328,0.2275
9696,86,0.9338745016342803,0.2258
9716,86,0.9458472516552326,0.2082
9720,86,0.9482418016594232,0.2109
9728,86,0.953030901667804,0.2081
9736,86,0.957820001676185,0.2042
9740,86,0.9602145516803754,0.2016
9744,86,0.9626091016845659,0.2014
9748,86,0.9650036516887563,0.2042
9752,86,0.9673982016929469,0.1996
9756,86,0.9697927516971373,0.1983
9760,86,0.9721873017013277,0.1967
9764,86,0.9745818517055183,0.1949
9768,86,0.9769764017097087,0.1934
9772,86,0.9793709517138991,0.1919
9776,86,0.9817655017180896,0.1905
9780,86,0.98416005172228,0.1891
9784,86,0.9865546017264706,0.1876
9788,86,0.988949151730661,0.1862
9792,86,0.9913437017348514,0.1847
9796,86,0.993738251739042,0.1833
9800,86,0.9961328017432324,0.1819
9804,86,0.9985273517474228,0.1805
9808,86,1.0009219017516133,0.179
9812,86,1.0033164517558038,0.1776
9816,86,1.0057110017599942,0.1762
9820,86,1.0081055517641846,0.1747
9824,86,1.0105001017683752,0.1733
9828,86,1.0128946517725657,0.1718
9832,86,1.015289201776756,0.1705
9836,86,1.0176837517809465,0.169
9840,86,1.020078301785137,0.1676
9844,86,1.0224728517893276,0.1663
9848,86,1.024867401793518,0.1649
9852,86,1.0272619517977084,0.1635
9856,86,1.0296565018018988,0.1621
9860,86,1.0320510518060892,0.1607
9864,86,1.03444560181028,0.1594
9868,86,1.0368401518144703,0.1581
9872,86,1.0392347018186607,0.1567
9876,86,1.0416292518228512,0.1554
9880,86,1.0440238018270416,0.1541
9884,86,1.046418351831232,0.1528
9888,86,1.0488129018354226,0.1515
9892,86,1.051207451839613,0.1503
9896,86,1.0536020018438035,0.1491
9900,86,1.055996551847994,0.1478
9904,86,1.0583911018521843,0.1467
9908,86,1.060785651856375,0.1456
9912,86,1.0631802018605654,0.1443
9916,86,1.0655747518647558,0.1432
9920,86,1.0679693018689462,0.1422
9924,86,1.0703638518731367,0.1411
9928,86,1.072758401877327,0.1402
9932,86,1.0751529518815177,0.1391
9936,86,1.0775475018857081,0.1383
9940,86,1.0799420518898986,0.1373
9944,86,1.082336601894089,0.1366
9948,86,1.0847311518982794,0.1358
9952,86,1.08712570190247,0.135
9956,86,1.0895202519066605,0.1343
9960,86,1.0919148019108509,0.1337
9964,86,1.0943093519150413,0.1331
9968,86,1.1014930019276128,0.1318
9972,86,1.1134657519485651,0.1303
9976,86,1.1254385019695174,0.1299
9980,86,1.1374112519904698,0.1311
9984,86,1.1493840020114219,0.1322
9988,86,1.1613567520323742,0.1344
9992,86,1.1733295020533265,0.1379
9996,86,1.1853022520742789,0.1399
10000,86,1.1972750020952312,0.1432
10004,86,1.2092477521161835,0.1464
10008,86,1.2212205021371358,0.1534
10012,86,1.2331932521580882,0.153
10016,86,1.2451660021790405,0.157
10020,86,1.2571387521999928,0.1607
10024,86,1.2691115022209452,0.1635
10028,86,1.2810842522418975,0.173
10032,86,1.2930570022628498,0.1713
10328,114,0.957820001676185,0.2044
10332,114,0.9602145516803754,0.2033
10336,114,0.9626091016845659,0.2098
10344,114,0.9673982016929469,0.2068
10360,114,0.9769764017097087,0.1947
10368,114,0.9817655017180896,0.1922
10372,114,0.98416005172228,0.1909
10376,114,0.9865546017264706,0.1896
10380,114,0.988949151730661,0.1884
10384,114,0.9913437017348514,0.187
10388,114,0.993738251739042,0.1858
10392,114,0.9961328017432324,0.1845
10396,114,0.9985273517474228,0.1832
10400,114,1.0009219017516133,0.182
10404,114,1.0033164517558038,0.1807
10408,114,1.0057110017599942,0.1794
10412,114,1.0081055517641846,0.1781
10416,114,1.0105001017683752,0.1768
10420,114,1.0128946517725657,0.1755
10424,114,1.015289201776756,0.1742
10428,114,1.0176837517809465,0.1729
10432,114,1.020078301785137,0.1716
10440,114,1.024867401793518,0.1691
10448,114,1.0296565018018988,0.1664
10452,114,1.0320510518060892,0.1652
10456,114,1.03444560181028,0.1639
10460,114,1.0368401518144703,0.1626
10464,114,1.0392347018186607,0.1614
10468,114,1.0416292518228512,0.1601
10472,114,1.0440238018270416,0.1588
10476,114,1.046418351831232,0.1576
10480,114,1.0488129018354226,0.1564
10484,114,1.051207451839613,0.1552
10488,114,1.0536020018438035,0.154
10492,114,1.055996551847994,0.1528
10496,114,1.0583911018521843,0.1516
10500,114,1.060785651856375,0.1505
10504,114,1.0631802018605654,0.1493
10508,114,1.0655747518647558,0.1482
10512,114,1.0679693018689462,0.1471
10516,114,1.0703638518731367,0.146
10520,114,1.072758401877327,0.1449
10524,114,1.0751529518815177,0.1439
10528,114,1.0775475018857081,0.1429
10532,114,1.0895202519066605,0.1382
10536,114,1.1014930019276128,0.1342
10540,114,1.1134657519485651,0.1313
10544,114,1.1254385019695174,0.1292
10548,114,1.1374112519904698,0.1282
10552,114,1.1493840020114219,0.1281
10556,114,1.1613567520323742,0.1287
10560,114,1.1733295020533265,0.1304
10564,114,1.1853022520742789,0.1332
10568,114,1.1972750020952312,0.1353
10576,114,1.2212205021371358,0.1381
10696,142,0.7183650012571388,0.3602
10720,142,0.7902015013828526,0.2925
10732,142,0.8261197514457096,0.2691
10744,142,0.8620380015085665,0.2493
10752,142,0.8859835015504711,0.2374
10756,142,0.8979562515714234,0.2315
10764,142,0.921901751613328,0.22
10768,142,0.9338745016342803,0.214
10772,142,0.9458472516552326,0.2089
10776,142,0.957820001676185,0.1996
10796,142,0.9697927516971373,0.2033
10808,142,0.9769764017097087,0.1999
10816,142,0.9817655017180896,0.1968
10836,142,0.993738251739042,0.1915
10844,142,0.9985273517474228,0.187
10848,142,1.0009219017516133,0.1893
10852,142,1.0033164517558038,0.1798
10856,142,1.0057110017599942,0.188
10860,142,1.0081055517641846,0.1842
10864,142,1.0105001017683752,0.1803
10868,142,1.0128946517725657,0.1822
10872,142,1.015289201776756,0.1751
10876,142,1.0176837517809465,0.175
10880,142,1.020078301785137,0.1713
10884,142,1.0224728517893276,0.1703
10888,142,1.024867401793518,0.1705
10892,142,1.0272619517977084,0.1693
10896,142,1.0296565018018988,0.1682
10900,142,1.0320510518060892,0.1671
