,T,moneyness,implied_volatility
9038,74,0.8371271630563168,0.2663
9042,74,0.8394206621331836,0.2647
9050,74,0.8440076602869168,0.2612
9054,74,0.8463011593637834,0.2596
9058,74,0.84859465844065,0.2577
9062,74,0.8508881575175167,0.2559
9078,74,0.8600621538249831,0.2491
9090,74,0.866942651055583,0.2442
9098,74,0.8715296492093162,0.2407
9102,74,0.8738231482861828,0.2392
9106,74,0.8761166473630495,0.2375
9110,74,0.8784101464399161,0.2359
9114,74,0.8807036455167827,0.2341
9118,74,0.8829971445936493,0.2325
9122,74,0.8852906436705159,0.2307
9126,74,0.8875841427473826,0.2292
9130,74,0.8898776418242492,0.2276
9134,74,0.8921711409011158,0.2259
9138,74,0.8944646399779824,0.2243
9142,74,0.896758139054849,0.2229
9146,74,0.8990516381317156,0.2211
9154,74,0.9036386362854489,0.2181
9158,74,0.9059321353623155,0.2163
9162,74,0.9082256344391821,0.2148
9166,74,0.9105191335160487,0.2132
9170,74,0.9128126325929155,0.2116
9174,74,0.915106131669782,0.21
9178,74,0.9173996307466487,0.2085
9182,74,0.9196931298235153,0.207
9186,74,0.9219866289003819,0.2054
9190,74,0.9242801279772486,0.2038
9194,74,0.9265736270541152,0.2022
9198,74,0.9288671261309818,0.2006
9202,74,0.9311606252078484,0.199
9206,74,0.933454124284715,0.1974
9210,74,0.9357476233615816,0.1958
9214,74,0.9380411224384483,0.1943
9218,74,0.9403346215153149,0.1927
9222,74,0.9426281205921815,0.1911
9226,74,0.9449216196690481,0.1896
9230,74,0.9472151187459147,0.188
9234,74,0.9495086178227814,0.1864
9238,74,0.951802116899648,0.1849
9242,74,0.9540956159765146,0.1833
9246,74,0.9563891150533812,0.1817
9250,74,0.9586826141302478,0.1801
9254,74,0.9609761132071145,0.1786
9258,74,0.9632696122839811,0.177
9262,74,0.9655631113608477,0.1754
9266,74,0.9678566104377143,0.1739
9270,74,0.9701501095145809,0.1723
9274,74,0.9724436085914475,0.1707
9278,74,0.9747371076683142,0.1692
9282,74,0.9770306067451808,0.1676
9286,74,0.9793241058220474,0.166
9290,74,0.981617604898914,0.1644
9294,74,0.9839111039757806,0.1629
9298,74,0.9862046030526473,0.1613
9302,74,0.988498102129514,0.1597
9306,74,0.9907916012063805,0.1581
9310,74,0.9930851002832471,0.1566
9314,74,0.9953785993601137,0.1549
9318,74,0.9976720984369805,0.1533
9322,74,0.9999655975138471,0.1517
9326,74,1.0022590965907137,0.1502
9330,74,1.0045525956675803,0.1486
9334,74,1.0068460947444469,0.1472
9338,74,1.0091395938213135,0.1456
9342,74,1.01143309289818,0.144
9346,74,1.0137265919750467,0.1426
9350,74,1.0160200910519135,0.1412
9354,74,1.01831359012878,0.1396
9358,74,1.0206070892056467,0.1382
9366,74,1.02519408735938,0.1354
9370,74,1.0274875864362465,0.1341
9378,74,1.0320745845899797,0.1316
9414,74,1.0527160762817793,0.1201
9418,74,1.055009575358646,0.1198
9422,74,1.0573030744355125,0.1176
9430,74,1.0618900725892457,0.1539
9458,74,1.0779445661273122,0.1608
9478,74,1.0894120615116454,0.1873
9722,95,0.7109847138286527,0.3572
9726,95,0.7224522092129858,0.3474
9730,95,0.7339197045973189,0.3379
9734,95,0.745387199981652,0.3285
9738,95,0.7568546953659852,0.3191
9742,95,0.7683221907503183,0.31
9746,95,0.7797896861346514,0.301
9750,95,0.7912571815189845,0.2924
9754,95,0.8027246769033176,0.2838
9758,95,0.8141921722876507,0.2751
9762,95,0.8256596676719837,0.2668
9766,95,0.8371271630563168,0.259
9770,95,0.84859465844065,0.2506
9774,95,0.8600621538249831,0.2427
9778,95,0.8715296492093162,0.235
9782,95,0.8829971445936493,0.2274
9786,95,0.8944646399779824,0.2198
9790,95,0.9059321353623155,0.2124
9794,95,0.9173996307466487,0.2051
9798,95,0.9196931298235153,0.2036
9802,95,0.9219866289003819,0.2022
9806,95,0.9242801279772486,0.2006
9810,95,0.9265736270541152,0.1992
9814,95,0.9288671261309818,0.1978
9818,95,0.9311606252078484,0.1963
9822,95,0.933454124284715,0.1949
9826,95,0.9357476233615816,0.1934
9830,95,0.9380411224384483,0.192
9834,95,0.9403346215153149,0.1905
9838,95,0.9426281205921815,0.189
9842,95,0.9449216196690481,0.1876
9846,95,0.9472151187459147,0.1862
9850,95,0.9495086178227814,0.1846
9854,95,0.951802116899648,0.1832
9858,95,0.9540956159765146,0.1818
9862,95,0.9563891150533812,0.1803
9866,95,0.9586826141302478,0.1789
9870,95,0.9609761132071145,0.1774
9874,95,0.9632696122839811,0.176
9878,95,0.9655631113608477,0.1745
9882,95,0.9678566104377143,0.1731
9886,95,0.9701501095145809,0.1717
9890,95,0.9724436085914475,0.1703
9894,95,0.9747371076683142,0.1687
9898,95,0.9770306067451808,0.1673
9902,95,0.9793241058220474,0.1659
9906,95,0.981617604898914,0.1645
9910,95,0.9839111039757806,0.1631
9914,95,0.9862046030526473,0.1617
9918,95,0.988498102129514,0.1602
9922,95,0.9907916012063805,0.1587
9926,95,0.9930851002832471,0.1574
9930,95,0.9953785993601137,0.1559
9934,95,0.9976720984369805,0.1545
9938,95,0.9999655975138471,0.1532
9942,95,1.0022590965907137,0.1517
9946,95,1.0045525956675803,0.1502
9950,95,1.0068460947444469,0.1488
9954,95,1.0091395938213135,0.1475
9958,95,1.01143309289818,0.1461
9962,95,1.0137265919750467,0.1447
9966,95,1.0160200910519135,0.1434
9970,95,1.01831359012878,0.142
9974,95,1.0206070892056467,0.1408
9978,95,1.0229005882825133,0.1395
9986,95,1.0274875864362465,0.1369
9990,95,1.029781085513113,0.1356
9994,95,1.0320745845899797,0.1345
9998,95,1.043542079974313,0.1291
10002,95,1.055009575358646,0.1279
10006,95,1.0664770707429791,0.1152
10010,95,1.0779445661273122,0.171
10014,95,1.0894120615116454,0.1872
10018,95,1.1008795568959784,0.1968
10022,95,1.1123470522803114,0.2099
10034,95,1.1467495384333108,0.2442
10290,123,0.7224522092129858,0.3299
10294,123,0.7339197045973189,0.3217
10298,123,0.745387199981652,0.3134
10302,123,0.7568546953659852,0.3055
10310,123,0.7797896861346514,0.2895
10314,123,0.7912571815189845,0.2819
10318,123,0.8027246769033176,0.2743
10322,123,0.8141921722876507,0.267
10326,123,0.8256596676719837,0.2597
10330,123,0.8371271630563168,0.2525
10334,123,0.84859465844065,0.2454
10338,123,0.8600621538249831,0.2384
10342,123,0.8715296492093162,0.2315
10346,123,0.8829971445936493,0.2247
10350,123,0.8944646399779824,0.2179
10354,123,0.9059321353623155,0.2114
10358,123,0.9173996307466487,0.205
10362,123,0.9196931298235153,0.2036
10366,123,0.9219866289003819,0.2024
10370,123,0.9242801279772486,0.201
10374,123,0.9265736270541152,0.1997
10378,123,0.9288671261309818,0.1984
10382,123,0.9311606252078484,0.1971
10386,123,0.933454124284715,0.1958
10398,123,0.9403346215153149,0.1919
10406,123,0.9449216196690481,0.1893
10410,123,0.9472151187459147,0.1881
10414,123,0.9495086178227814,0.1868
10418,123,0.951802116899648,0.1854
10422,123,0.9540956159765146,0.1842
10426,123,0.9563891150533812,0.1829
10430,123,0.9586826141302478,0.1816
10434,123,0.9609761132071145,0.1803
10438,123,0.9632696122839811,0.179
10442,123,0.9655631113608477,0.1777
10446,123,0.9678566104377143,0.1765
10450,123,0.9701501095145809,0.1752
10454,123,0.9724436085914475,0.1739
10458,123,0.9747371076683142,0.1726
10466,123,0.9793241058220474,0.1701
10470,123,0.981617604898914,0.1688
10474,123,0.9839111039757806,0.1675
10478,123,0.9862046030526473,0.1662
10482,123,0.988498102129514,0.1649
10486,123,0.9907916012063805,0.1636
10490,123,0.9930851002832471,0.1624
10494,123,0.9953785993601137,0.1612
10498,123,0.9976720984369805,0.1599
10502,123,0.9999655975138471,0.1586
10506,123,1.0022590965907137,0.1574
10518,123,1.0091395938213135,0.1536
10522,123,1.01143309289818,0.1524
10530,123,1.0160200910519135,0.1498
10538,123,1.0206070892056467,0.1474
10542,123,1.0229005882825133,0.1462
10546,123,1.02519408735938,0.1449
10550,123,1.0274875864362465,0.1438
10554,123,1.029781085513113,0.1426
10558,123,1.0320745845899797,0.1414
10562,123,1.043542079974313,0.1329
10566,123,1.055009575358646,0.128
10594,123,1.1352820430489776,0.2252
10734,151,0.7109847138286527,0.3258
10738,151,0.7224522092129858,0.318
10742,151,0.7339197045973189,0.31
10746,151,0.745387199981652,0.303
10754,151,0.7683221907503183,0.2883
10762,151,0.7912571815189845,0.2737
10766,151,0.8027246769033176,0.2667
10770,151,0.8141921722876507,0.2599
10774,151,0.8256596676719837,0.2532
10778,151,0.8371271630563168,0.2476
10782,151,0.84859465844065,0.2402
10786,151,0.8600621538249831,0.2339
10790,151,0.8715296492093162,0.2279
10794,151,0.8829971445936493,0.2217
10798,151,0.8944646399779824,0.2151
10802,151,0.9059321353623155,0.2094
10806,151,0.9173996307466487,0.2035
10810,151,0.9196931298235153,0.2028
10814,151,0.9219866289003819,0.2015
10818,151,0.9242801279772486,0.2007
10822,151,0.9265736270541152,0.1998
10826,151,0.9288671261309818,0.198
10830,151,0.9311606252078484,0.1969
10834,151,0.933454124284715,0.1956
10838,151,0.9357476233615816,0.1945
10842,151,0.9380411224384483,0.1937
10846,151,0.9403346215153149,0.1918
10850,151,0.9426281205921815,0.1907
10854,151,0.9449216196690481,0.1894
10858,151,0.9472151187459147,0.1881
10862,151,0.9495086178227814,0.1872
10866,151,0.951802116899648,0.1852
10870,151,0.9540956159765146,0.1839
10874,151,0.9563891150533812,0.1816
10878,151,0.9586826141302478,0.1809
10882,151,0.9609761132071145,0.1799
10886,151,0.9632696122839811,0.1803
10890,151,0.9655631113608477,0.1776
10894,151,0.9678566104377143,0.1779
10898,151,0.9701501095145809,0.176
10902,151,0.9724436085914475,0.1746
10906,151,0.9747371076683142,0.1742
10910,151,0.9770306067451808,0.1732
10914,151,0.9793241058220474,0.1723
10918,151,0.981617604898914,0.1711
10922,151,0.9839111039757806,0.1699
10926,151,0.9862046030526473,0.1684
10930,151,0.988498102129514,0.1673
10934,151,0.9907916012063805,0.1667
10938,151,0.9930851002832471,0.1652
10942,151,0.9953785993601137,0.1639
10946,151,0.9976720984369805,0.1628
10950,151,0.9999655975138471,0.1617
10954,151,1.0022590965907137,0.1604
10958,151,1.0045525956675803,0.1592
10966,151,1.0091395938213135,0.1567
10970,151,1.01143309289818,0.1546
10974,151,1.0137265919750467,0.153
10978,151,1.0160200910519135,0.1535
10982,151,1.01831359012878,0.1525
10986,151,1.0206070892056467,0.1501
11006,151,1.0320745845899797,0.1454
11018,151,1.0389550818205795,0.1423
11046,151,1.055009575358646,0.1385
11066,151,1.0664770707429791,0.1291
11086,151,1.0779445661273122,0.1205
11302,164,0.7109847138286527,0.3214
11306,164,0.7224522092129858,0.3137
11310,164,0.7339197045973189,0.3061
11318,164,0.7568546953659852,0.2924
11322,164,0.7683221907503183,0.2852
11330,164,0.7912571815189845,0.2715
11334,164,0.8027246769033176,0.2649
11338,164,0.8141921722876507,0.2589
11342,164,0.8256596676719837,0.2503
11350,164,0.8371271630563168,0.2459
11354,164,0.84859465844065,0.2391
11358,164,0.8600621538249831,0.2328
11362,164,0.8715296492093162,0.227
11366,164,0.8829971445936493,0.2208
11370,164,0.8944646399779824,0.2164
11374,164,0.896758139054849,0.2139
11402,164,0.9128126325929155,0.2068
11406,164,0.9173996307466487,0.2055
11438,164,0.9357476233615816,0.1948
11442,164,0.9380411224384483,0.1937
11446,164,0.9403346215153149,0.1925
11454,164,0.9449216196690481,0.1904
11466,164,0.951802116899648,0.188
11478,164,0.9586826141302478,0.1839
11486,164,0.9632696122839811,0.1816
11494,164,0.9678566104377143,0.1794
11506,164,0.9747371076683142,0.176
11510,164,0.9770306067451808,0.1748
11522,164,0.9839111039757806,0.1715
11526,164,0.9862046030526473,0.1701
11534,164,0.9907916012063805,0.1682
11542,164,0.9953785993601137,0.1659
11546,164,0.9976720984369805,0.1646
11550,164,0.9999655975138471,0.1636
11554,164,1.0022590965907137,0.1625
11562,164,1.0068460947444469,0.1603
11566,164,1.0091395938213135,0.1591
11574,164,1.0137265919750467,0.1569
11578,164,1.0160200910519135,0.1557
11606,164,1.0320745845899797,0.148
11614,164,1.055009575358646,0.1352
11618,164,1.0664770707429791,0.1299
11630,164,1.1008795568959784,0.173
11814,249,0.7109847138286527,0.3
11818,249,0.7224522092129858,0.2938
11822,249,0.7339197045973189,0.2879
11830,249,0.7568546953659852,0.2758
11838,249,0.7797896861346514,0.2597
11842,249,0.7912571815189845,0.253
11846,249,0.8027246769033176,0.2531
11854,249,0.8256596676719837,0.2422
11858,249,0.8371271630563168,0.2358
11862,249,0.84859465844065,0.2293
11866,249,0.8600621538249831,0.2274
11870,249,0.8715296492093162,0.2217
11874,249,0.8829971445936493,0.2168
11878,249,0.8944646399779824,0.2131
11882,249,0.9059321353623155,0.2084
11886,249,0.9173996307466487,0.2041
11890,249,0.9288671261309818,0.1976
11894,249,0.9403346215153149,0.195
11898,249,0.951802116899648,0.1905
11902,249,0.9632696122839811,0.1862
11906,249,0.9747371076683142,0.1806
11910,249,0.9862046030526473,0.1769
11914,249,0.9976720984369805,0.1725
11918,249,1.0091395938213135,0.1681
11922,249,1.0206070892056467,0.1631
11926,249,1.0320745845899797,0.1584
11930,249,1.043542079974313,0.1539
11934,249,1.055009575358646,0.1489
11942,249,1.0779445661273122,0.1394
11946,249,1.0894120615116454,0.1351
11950,249,1.1008795568959784,0.1481
12130,256,0.745387199981652,0.2805
12150,256,0.8027246769033176,0.2495
12154,256,0.8141921722876507,0.2453
12158,256,0.8256596676719837,0.2367
12162,256,0.8371271630563168,0.2345
12170,256,0.8600621538249831,0.2302
12174,256,0.8715296492093162,0.2192
12178,256,0.8829971445936493,0.2172
12182,256,0.8944646399779824,0.2122
12186,256,0.9059321353623155,0.2088
12194,256,0.9173996307466487,0.2055
12214,256,0.9288671261309818,0.1995
12234,256,0.9403346215153149,0.1949
12246,256,0.9472151187459147,0.1923
12262,256,0.9563891150533812,0.192
12274,256,0.9632696122839811,0.1888
12294,256,0.9747371076683142,0.1821
12306,256,0.981617604898914,0.1816
12314,256,0.9862046030526473,0.1776
12338,256,0.9999655975138471,0.1737
12354,256,1.0091395938213135,0.17
12362,256,1.0137265919750467,0.168
12398,256,1.0343680836668463,0.1576
12438,256,1.0573030744355125,0.1487
12474,256,1.0779445661273122,0.1414
12514,256,1.1008795568959784,0.146
12762,340,0.7339197045973189,0.2759
12774,340,0.7683221907503183,0.2566
12778,340,0.7797896861346514,0.2573
12782,340,0.7912571815189845,0.2457
12786,340,0.8027246769033176,0.2467
12794,340,0.8256596676719837,0.2385
12798,340,0.8371271630563168,0.2312
12802,340,0.84859465844065,0.2248
12806,340,0.8600621538249831,0.226
12810,340,0.8715296492093162,0.2217
12814,340,0.8829971445936493,0.2178
12818,340,0.8944646399779824,0.2147
12822,340,0.9059321353623155,0.2107
12826,340,0.9173996307466487,0.207
12830,340,0.9288671261309818,0.2029
12834,340,0.9403346215153149,0.199
12838,340,0.951802116899648,0.1951
12842,340,0.9632696122839811,0.1916
12850,340,0.9862046030526473,0.1837
12854,340,0.9976720984369805,0.1752
12858,340,1.0091395938213135,0.1766
12866,340,1.0320745845899797,0.1672
12874,340,1.055009575358646,0.1587
12886,340,1.0894120615116454,0.1465
12890,340,1.1008795568959784,0.1416
13078,350,0.7224522092129858,0.2743
13090,350,0.7568546953659852,0.2589
13098,350,0.7797896861346514,0.2611
13102,350,0.7912571815189845,0.2561
13106,350,0.8027246769033176,0.2445
13110,350,0.8141921722876507,0.2332
13114,350,0.8256596676719837,0.2353
13130,350,0.8715296492093162,0.217
13134,350,0.8829971445936493,0.2131
13150,350,0.8944646399779824,0.2096
13158,350,0.8990516381317156,0.2081
13250,350,0.951802116899648,0.1913
13270,350,0.9632696122839811,0.1965
13330,350,0.9976720984369805,0.1766
13334,350,0.9999655975138471,0.1759
13350,350,1.0091395938213135,0.1729
13390,350,1.0320745845899797,0.1702
13494,350,1.1123470522803114,0.1339
13698,431,0.745387199981652,0.2667
13706,431,0.7683221907503183,0.2581
13710,431,0.7797896861346514,0.2521
13718,431,0.8027246769033176,0.2457
13722,431,0.8141921722876507,0.2442
13726,431,0.8256596676719837,0.2414
13730,431,0.8371271630563168,0.2341
13734,431,0.84859465844065,0.2306
13738,431,0.8600621538249831,0.2254
13742,431,0.8715296492093162,0.2217
13746,431,0.8829971445936493,0.2183
13750,431,0.8944646399779824,0.2152
13754,431,0.9059321353623155,0.2124
13758,431,0.9173996307466487,0.2107
13762,431,0.9288671261309818,0.2057
13766,431,0.9403346215153149,0.2022
13770,431,0.951802116899648,0.2001
13774,431,0.9632696122839811,0.1972
13778,431,0.9747371076683142,0.1935
13782,431,0.9862046030526473,0.1904
13786,431,0.9976720984369805,0.186
13790,431,1.0091395938213135,0.1833
13794,431,1.0206070892056467,0.1791
13798,431,1.0320745845899797,0.1747
13802,431,1.043542079974313,0.1717
13806,431,1.055009575358646,0.1686
13838,431,1.1467495384333108,0.1693
13858,431,1.2040870153549763,0.2041
14122,459,0.7109847138286527,0.2629
14126,459,0.7224522092129858,0.2681
14130,459,0.7339197045973189,0.2715
14134,459,0.745387199981652,0.271
14138,459,0.7568546953659852,0.2607
14142,459,0.7683221907503183,0.2567
14146,459,0.7797896861346514,0.2463
14150,459,0.7912571815189845,0.2488
14154,459,0.8027246769033176,0.2412
14162,459,0.8256596676719837,0.2336
14170,459,0.84859465844065,0.2292
14178,459,0.8715296492093162,0.2196
14186,459,0.8944646399779824,0.2128
14190,459,0.9059321353623155,0.208
14194,459,0.9173996307466487,0.2084
14198,459,0.9288671261309818,0.205
14202,459,0.9403346215153149,0.2015
14210,459,0.9632696122839811,0.1947
14214,459,0.9747371076683142,0.1952
14218,459,0.9862046030526473,0.188
14222,459,0.9976720984369805,0.1836
14226,459,1.0091395938213135,0.1819
14230,459,1.0206070892056467,0.1767
14234,459,1.0320745845899797,0.1737
14238,459,1.043542079974313,0.1741
14242,459,1.055009575358646,0.1669
14274,459,1.1467495384333108,0.1668
14534,522,0.7224522092129858,0.2562
14566,522,0.8141921722876507,0.2386
14574,522,0.8371271630563168,0.2257
14582,522,0.8600621538249831,0.2202
14590,522,0.8829971445936493,0.2149
14618,522,0.9632696122839811,0.1968
14650,522,1.055009575358646,0.1713
14682,522,1.1467495384333108,0.1674
14962,613,0.7109847138286527,0.2658
14966,613,0.7224522092129858,0.263
14970,613,0.7339197045973189,0.2599
14974,613,0.745387199981652,0.2566
14978,613,0.7568546953659852,0.2468
14994,613,0.8027246769033176,0.2362
15006,613,0.8371271630563168,0.2244
15034,613,0.9173996307466487,0.2108
15038,613,0.9288671261309818,0.2095
15046,613,0.951802116899648,0.2031
15054,613,0.9747371076683142,0.1977
15058,613,0.9862046030526473,0.1922
15062,613,0.9976720984369805,0.1883
15066,613,1.0091395938213135,0.1878
15394,795,0.7109847138286527,0.2567
15398,795,0.7224522092129858,0.2489
15402,795,0.7339197045973189,0.2449
15426,795,0.8027246769033176,0.2313
15442,795,0.84859465844065,0.229
15446,795,0.8600621538249831,0.2297
15450,795,0.8715296492093162,0.2212
15458,795,0.8944646399779824,0.217
15462,795,0.9059321353623155,0.2178
15466,795,0.9173996307466487,0.2142
15478,795,0.951802116899648,0.2046
15486,795,0.9747371076683142,0.2017
15494,795,0.9976720984369805,0.1944
15522,795,1.0779445661273122,0.1742
15554,795,1.169684529201977,0.1477
15566,795,1.2040870153549763,0.1889
15798,823,0.7797896861346514,0.2375
15806,823,0.8027246769033176,0.2344
15826,823,0.8600621538249831,0.2237
15846,823,0.9173996307466487,0.212
15866,823,0.9747371076683142,0.1996
15870,823,0.9862046030526473,0.1968
15874,823,0.9976720984369805,0.1944
15878,823,1.0091395938213135,0.1929
15886,823,1.0320745845899797,0.1866
15890,823,1.043542079974313,0.1839
15922,823,1.1352820430489776,0.159
15926,823,1.1467495384333108,0.1562
15966,823,1.261424492276642,0.2114
5882,18,0.7019760626162648,0.5591
5886,18,0.7136756636598692,0.5522
5890,18,0.7253752647034736,0.5279
5894,18,0.737074865747078,0.5039
5898,18,0.7487744667906824,0.4921
5902,18,0.7604740678342868,0.4783
5906,18,0.7721736688778913,0.4626
5910,18,0.7838732699214956,0.4456
5914,18,0.7955728709651001,0.4214
5918,18,0.8072724720087044,0.4033
5922,18,0.8189720730523089,0.3888
5926,18,0.8306716740959134,0.3645
5930,18,0.8423712751395177,0.3482
5934,18,0.8540708761831222,0.3309
5938,18,0.8657704772267265,0.312
5942,18,0.877470078270331,0.2944
5946,18,0.8891696793139354,0.2733
5950,18,0.9008692803575398,0.2563
5954,18,0.9125688814011442,0.2385
5958,18,0.917248721818586,0.233
5962,18,0.9219285622360277,0.2275
5966,18,0.9242684824447486,0.2243
5970,18,0.9266084026534694,0.2217
5974,18,0.9312882430709113,0.2168
5978,18,0.935968083488353,0.2125
5982,18,0.9383080036970739,0.2099
5986,18,0.9406479239057948,0.2078
5990,18,0.9429878441145156,0.2057
5994,18,0.9453277643232365,0.2037
5998,18,0.9476676845319575,0.2018
6002,18,0.9500076047406784,0.1999
6006,18,0.9523475249493992,0.1977
6010,18,0.9546874451581201,0.1961
6014,18,0.957027365366841,0.1942
6018,18,0.9593672855755618,0.1926
6022,18,0.9617072057842827,0.1907
6026,18,0.9640471259930036,0.1892
6030,18,0.9663870462017246,0.1873
6034,18,0.9687269664104454,0.1857
6038,18,0.9710668866191663,0.1839
6042,18,0.9734068068278872,0.1823
6046,18,0.975746727036608,0.1806
6050,18,0.9780866472453289,0.1789
6054,18,0.9804265674540498,0.1772
6058,18,0.9827664876627706,0.1754
6062,18,0.9851064078714915,0.1738
6066,18,0.9874463280802125,0.1719
6070,18,0.9897862482889334,0.17
6074,18,0.9921261684976542,0.1682
6078,18,0.9944660887063751,0.1663
6082,18,0.996806008915096,0.1644
6086,18,0.9991459291238168,0.1626
6090,18,1.0014858493325378,0.1606
6094,18,1.0038257695412587,0.1587
6098,18,1.0061656897499796,0.1567
6102,18,1.0085056099587004,0.1547
6106,18,1.0108455301674213,0.1527
6110,18,1.0131854503761422,0.1507
6114,18,1.015525370584863,0.1485
6118,18,1.017865290793584,0.1467
6122,18,1.0202052110023048,0.1443
6126,18,1.0225451312110256,0.1424
6130,18,1.0248850514197465,0.1404
6134,18,1.0272249716284674,0.1383
6138,18,1.0295648918371882,0.1365
6142,18,1.0319048120459091,0.1346
6146,18,1.0342447322546302,0.1329
6150,18,1.036584652463351,0.1309
6154,18,1.038924572672072,0.1291
6158,18,1.0412644928807928,0.1339
6162,18,1.0436044130895137,0.1394
6166,18,1.0459443332982346,0.1448
6170,18,1.0482842535069554,0.1502
6174,18,1.0506241737156763,0.1555
6178,18,1.0529640939243972,0.1607
6182,18,1.055304014133118,0.166
6186,18,1.057643934341839,0.1711
6190,18,1.0599838545505598,0.1744
6194,18,1.0623237747592806,0.1813
6198,18,1.0646636949680015,0.1863
6202,18,1.0670036151767224,0.1913
6210,18,1.0716834555941641,0.2012
6218,18,1.076363296011606,0.2089
6226,18,1.0810431364290478,0.2184
6234,18,1.0857229768464896,0.229
6238,18,1.0880628970552104,0.2337
6254,18,1.0997624980988148,0.2567
6258,18,1.1044423385162565,0.2645
6262,18,1.1091221789336982,0.2719
6266,18,1.1114620991424191,0.2778
6278,18,1.1231617001860237,0.2996
6282,18,1.1278415406034654,0.3082
6290,18,1.134861301229628,0.321
6302,18,1.1465609022732324,0.3419
6306,18,1.1512407426906741,0.3482
6314,18,1.158260503316837,0.3623
6318,18,1.1606004235255578,0.3664
6346,18,1.1933593064476502,0.4216
6354,18,1.216758508534859,0.4594
6358,18,1.2284581095784632,0.478
6370,18,1.2635569127092765,0.5261
6374,18,1.275256513752881,0.5434
6422,25,0.7604740678342868,0.4273
6426,25,0.7721736688778913,0.4114
6430,25,0.7838732699214956,0.3949
6434,25,0.7955728709651001,0.3779
6438,25,0.8072724720087044,0.3638
6442,25,0.8189720730523089,0.3459
6446,25,0.8306716740959134,0.3303
6450,25,0.8423712751395177,0.3139
6454,25,0.8540708761831222,0.2988
6458,25,0.8657704772267265,0.2827
6462,25,0.877470078270331,0.2671
6466,25,0.8891696793139354,0.2515
6470,25,0.9008692803575398,0.2378
6474,25,0.9125688814011442,0.2255
6478,25,0.9219285622360277,0.2164
6482,25,0.9242684824447486,0.2145
6486,25,0.9266084026534694,0.2123
6490,25,0.9312882430709113,0.2086
6494,25,0.935968083488353,0.2052
6498,25,0.9406479239057948,0.2016
6502,25,0.9453277643232365,0.1981
6506,25,0.9476676845319575,0.1964
6510,25,0.9500076047406784,0.1948
6514,25,0.9546874451581201,0.1916
6518,25,0.957027365366841,0.1899
6522,25,0.9593672855755618,0.1884
6526,25,0.9617072057842827,0.1868
6530,25,0.9640471259930036,0.1853
6534,25,0.9663870462017246,0.1836
6538,25,0.9687269664104454,0.1821
6542,25,0.9710668866191663,0.1806
6546,25,0.9734068068278872,0.1789
6550,25,0.975746727036608,0.1773
6554,25,0.9780866472453289,0.1757
6558,25,0.9804265674540498,0.1741
6562,25,0.9827664876627706,0.1725
6566,25,0.9851064078714915,0.1708
6570,25,0.9874463280802125,0.1692
6574,25,0.9897862482889334,0.1674
6578,25,0.9921261684976542,0.1658
6582,25,0.9944660887063751,0.1642
6586,25,0.996806008915096,0.1625
6590,25,0.9991459291238168,0.1608
6594,25,1.0014858493325378,0.1591
6598,25,1.0038257695412587,0.1574
6602,25,1.0061656897499796,0.1557
6606,25,1.0085056099587004,0.1539
6610,25,1.0108455301674213,0.1523
6614,25,1.0120154902717817,0.1513
6618,25,1.0131854503761422,0.1504
6622,25,1.015525370584863,0.1488
6626,25,1.017865290793584,0.147
6630,25,1.0202052110023048,0.1453
6634,25,1.0225451312110256,0.1434
6642,25,1.0248850514197465,0.1419
6646,25,1.0272249716284674,0.1401
6650,25,1.0295648918371882,0.138
6654,25,1.0319048120459091,0.1365
6658,25,1.0342447322546302,0.1349
6662,25,1.0354146923589906,0.134
6666,25,1.036584652463351,0.1329
6670,25,1.038924572672072,0.1313
6674,25,1.0412644928807928,0.1299
6678,25,1.0436044130895137,0.1264
6682,25,1.0459443332982346,0.1256
6690,25,1.0482842535069554,0.1366
6694,25,1.0506241737156763,0.1389
6698,25,1.0529640939243972,0.1393
6702,25,1.055304014133118,0.2065
6714,25,1.0599838545505598,0.174
6754,25,1.0810431364290478,0.1907
6786,25,1.0997624980988148,0.2321
6810,25,1.1231617001860237,0.2644
6834,25,1.1699601043604413,0.4354
6838,25,1.1816597054040456,0.3649
6866,32,0.7721736688778913,0.3809
6874,32,0.7955728709651001,0.3536
6878,32,0.8072724720087044,0.3389
6882,32,0.8189720730523089,0.3263
6886,32,0.8306716740959134,0.3104
6890,32,0.8423712751395177,0.2958
6894,32,0.8540708761831222,0.2819
6898,32,0.8657704772267265,0.2682
6902,32,0.877470078270331,0.2554
6906,32,0.8891696793139354,0.243
6910,32,0.9008692803575398,0.2318
6914,32,0.9125688814011442,0.2219
6918,32,0.9242684824447486,0.213
6922,32,0.935968083488353,0.2043
6926,32,0.9476676845319575,0.1963
6930,32,0.957027365366841,0.1902
6934,32,0.9593672855755618,0.1885
6938,32,0.9617072057842827,0.1872
6942,32,0.9640471259930036,0.1855
6946,32,0.9663870462017246,0.184
6950,32,0.9687269664104454,0.1825
6954,32,0.9710668866191663,0.181
6958,32,0.9734068068278872,0.1795
6962,32,0.975746727036608,0.178
6966,32,0.9780866472453289,0.1764
6970,32,0.9804265674540498,0.1749
6974,32,0.9827664876627706,0.1734
6978,32,0.9851064078714915,0.1717
6982,32,0.9874463280802125,0.1702
6986,32,0.9897862482889334,0.1685
6990,32,0.9921261684976542,0.1669
6994,32,0.9944660887063751,0.1654
6998,32,0.996806008915096,0.1638
